1; 1; 88; 6181
1; 1; 89; 6270
1; 1; 90; 20844
1; 1; 91; 3209
1; 1; 92; 19441
1; 1; 93; 26317
1; 1; 94; 0
2; 1; 1; 7774
2; 1; 2; 33236
2; 1; 3; 1212
2; 1; 4; 16575
2; 1; 5; 27965
2; 1; 6; 28516
2; 1; 7; 26836
2; 1; 8; 34762
2; 1; 9; 795
2; 1; 10; 27327
2; 1; 11; 2091
2; 1; 12; 8361
2; 1; 13; 3018
2; 1; 14; 8211
2; 1; 15; 6289
2; 1; 16; 325
2; 1; 17; 33024
2; 1; 18; 4977
2; 1; 19; 6887
2; 1; 20; 4956
2; 1; 21; 1663
2; 1; 22; 5787
2; 1; 23; 8410
2; 1; 24; 5224
2; 1; 25; 34910
2; 1; 26; 26079
2; 1; 27; 18
2; 1; 28; 4844
2; 1; 29; 17969
2; 1; 30; 1758
2; 1; 31; 4740
2; 1; 32; 5055
2; 1; 33; 22171
2; 1; 34; 5018
2; 1; 35; 4978
2; 1; 36; 4763
2; 1; 37; 5006
2; 1; 38; 27613
2; 1; 39; 24162
2; 1; 40; 4969
2; 1; 41; 7211
2; 1; 42; 6217
2; 1; 43; 7953
2; 1; 44; 5009
2; 1; 45; 24120
2; 1; 46; 5012
2; 1; 47; 5159
2; 1; 48; 30152
2; 1; 49; 4934
2; 1; 50; 122
2; 1; 51; 7308
2; 1; 52; 25678
2; 1; 53; 4970
2; 1; 54; 32285
2; 1; 55; 5052
2; 1; 56; 5127
2; 1; 57; 2697
2; 1; 58; 5861
2; 1; 59; 25100
2; 1; 60; 5011
2; 1; 61; 1826
2; 1; 62; 4755
2; 1; 63; 34841
2; 1; 64; 24125
2; 1; 65; 19697
2; 1; 66; 4804
2; 1; 67; 31679
2; 1; 68; 30370
2; 1; 69; 20010
2; 1; 70; 4796
2; 1; 71; 1727
2; 1; 72; 5555
2; 1; 73; 1755
2; 1; 74; 1805
2; 1; 75; 6888
2; 1; 76; 1745
2; 1; 77; 2707
2; 1; 78; 2306
2; 1; 79; 2757
2; 1; 80; 1764
2; 1; 81; 7740
2; 1; 82; 15142
2; 1; 83; 0
2; 1; 84; 31461
2; 1; 85; 5202
2; 1; 86; 17201
2; 1; 87; 3205
2; 1; 88; 29921
2; 1; 89; 2353
2; 1; 90; 19987
2; 1; 91; 4994
2; 1; 92; 29509
2; 1; 93; 2316
2; 1; 94; 5010
2; 1; 95; 5004
2; 1; 96; 4875
2; 1; 97; 28289
2; 1; 98; 5116
2; 1; 99; 19377
2; 1; 100; 5128
2; 1; 101; 29266
2; 1; 102; 4751
2; 1; 103; 1181
2; 1; 104; 5636
2; 1; 105; 8030
2; 1; 106; 24078
2; 1; 107; 7104
2; 1; 108; 4749
2; 1; 109; 31658
2; 1; 110; 31663
2; 1; 111; 32823
2; 1; 112; 6503
2; 1; 113; 4829
2; 1; 114; 5205
2; 1; 115; 4823
2; 1; 116; 4949
2; 1; 117; 4774
2; 1; 118; 6340
2; 1; 119; 7617
2; 1; 120; 1374
2; 1; 121; 24118
2; 1; 122; 33104
2; 1; 123; 4234
2; 1; 124; 7753
2; 1; 125; 16132
2; 1; 126; 1040
2; 1; 127; 25745
2; 1; 128; 31151
2; 1; 129; 839
2; 1; 130; 31183
2; 1; 131; 22751
2; 1; 132; 29342
2; 1; 133; 936
2; 1; 134; 4201
2; 1; 135; 34814
2; 1; 136; 3308
2; 1; 137; 24882
2; 1; 138; 5882
2; 1; 139; 27365
2; 1; 140; 1012
2; 1; 141; 1221
2; 1; 142; 32895
2; 1; 143; 8131
2; 1; 144; 30165
2; 1; 145; 7979
2; 1; 146; 23037
2; 1; 147; 7137
2; 1; 148; 8269
2; 1; 149; 25341
2; 1; 150; 17379
2; 1; 151; 29087
2; 1; 152; 7646
2; 1; 153; 4487
2; 1; 154; 7720
2; 1; 155; 27692
2; 1; 156; 34424
2; 1; 157; 8188
2; 1; 158; 960
2; 1; 159; 7424
2; 1; 160; 32109
2; 1; 161; 24389
2; 1; 162; 642
2; 1; 163; 7070
2; 1; 164; 1731
2; 1; 165; 17665
2; 1; 166; 16093
2; 1; 167; 23990
2; 1; 168; 7083
2; 1; 169; 4088
2; 1; 170; 1584
2; 1; 171; 3333
2; 1; 172; 2741
2; 1; 173; 20328
2; 1; 174; 7694
2; 1; 175; 32694
2; 1; 176; 8272
2; 1; 177; 8584
2; 1; 178; 7709
2; 1; 179; 1043
2; 1; 180; 0
1; 2; 1; 363
1; 2; 2; 1854
1; 2; 3; 32813
1; 2; 4; 4926
1; 2; 5; 34582
1; 2; 6; 4814
1; 2; 7; 5037
1; 2; 8; 19000
1; 2; 9; 15911
1; 2; 10; 27700
1; 2; 11; 30812
1; 2; 12; 6828
1; 2; 13; 3348
1; 2; 14; 26070
1; 2; 15; 804
1; 2; 16; 15265
1; 2; 17; 3357
1; 2; 18; 24358
1; 2; 19; 1066
1; 2; 20; 25465
1; 2; 21; 1280
1; 2; 22; 22147
1; 2; 23; 15168
1; 2; 24; 24449
1; 2; 25; 28517
1; 2; 26; 688
1; 2; 27; 882
1; 2; 28; 1068
1; 2; 29; 1337
1; 2; 30; 30863
1; 2; 31; 27158
1; 2; 32; 17714
1; 2; 33; 24229
1; 2; 34; 7184
1; 2; 35; 32245
1; 2; 36; 23086
1; 2; 37; 19168
1; 2; 38; 6274
1; 2; 39; 4359
1; 2; 40; 395
1; 2; 41; 25704
1; 2; 42; 30075
1; 2; 43; 3197
1; 2; 44; 16062
1; 2; 45; 5296
1; 2; 46; 24042
1; 2; 47; 2511
1; 2; 48; 26558
1; 2; 49; 33071
1; 2; 50; 4576
1; 2; 51; 121
1; 2; 52; 8983
1; 2; 53; 6322
1; 2; 54; 6428
1; 2; 55; 34611
1; 2; 56; 2346
1; 2; 57; 29892
1; 2; 58; 31517
1; 2; 59; 17957
1; 2; 60; 31833
1; 2; 61; 1189
1; 2; 62; 4357
1; 2; 63; 4328
1; 2; 64; 26373
1; 2; 65; 4333
1; 2; 66; 6527
1; 2; 67; 1041
1; 2; 68; 778
1; 2; 69; 26265
1; 2; 70; 3141
1; 2; 71; 21297
1; 2; 72; 2094
1; 2; 73; 30383
1; 2; 74; 16326
1; 2; 75; 31136
1; 2; 76; 25082
1; 2; 77; 1957
1; 2; 78; 256
1; 2; 79; 29246
1; 2; 80; 21300
1; 2; 81; 24294
1; 2; 82; 31904
1; 2; 83; 31900
1; 2; 84; 5679
1; 2; 85; 1256
1; 2; 86; 20963
1; 2; 87; 24461
1; 2; 88; 32973
1; 2; 89; 1334
1; 2; 90; 785
1; 2; 91; 1264
1; 2; 92; 24046
1; 2; 93; 24044
1; 2; 94; 30089
1; 2; 95; 33985
1; 2; 96; 6360
1; 2; 97; 33162
1; 2; 98; 1312
1; 2; 99; 24295
1; 2; 100; 30365
1; 2; 101; 1211
1; 2; 102; 851
1; 2; 103; 4618
1; 2; 104; 34366
1; 2; 105; 1273
1; 2; 106; 2939
1; 2; 107; 0
1; 2; 108; 361
1; 2; 109; 5139
1; 2; 110; 18967
1; 2; 111; 880
1; 2; 112; 31323
1; 2; 113; 23890
1; 2; 114; 835
1; 2; 115; 8033
1; 2; 116; 5970
1; 2; 117; 31441
1; 2; 118; 162
1; 2; 119; 730
1; 2; 120; 19473
1; 2; 121; 7373
1; 2; 122; 16960
1; 2; 123; 7370
1; 2; 124; 7371
1; 2; 125; 7365
1; 2; 126; 26248
1; 2; 127; 887
1; 2; 128; 969
1; 2; 129; 21179
1; 2; 130; 6129
1; 2; 131; 909
1; 2; 132; 7814
1; 2; 133; 1774
1; 2; 134; 317
1; 2; 135; 33203
1; 2; 136; 32538
1; 2; 137; 27189
1; 2; 138; 907
1; 2; 139; 908
1; 2; 140; 30872
1; 2; 141; 875
1; 2; 142; 4986
1; 2; 143; 6168
1; 2; 144; 4845
1; 2; 145; 34458
1; 2; 146; 6315
1; 2; 147; 4935
1; 2; 148; 3292
1; 2; 149; 2682
1; 2; 150; 4910
1; 2; 151; 2949
1; 2; 152; 4987
1; 2; 153; 0
2; 2; 1; 7772
2; 2; 2; 23728
2; 2; 3; 28825
2; 2; 4; 32889
2; 2; 5; 2627
2; 2; 6; 892
2; 2; 7; 32809
2; 2; 8; 28082
2; 2; 9; 8418
2; 2; 10; 18872
2; 2; 11; 7309
2; 2; 12; 2100
2; 2; 13; 4235
2; 2; 14; 1585
2; 2; 15; 20512
2; 2; 16; 2680
2; 2; 17; 1903
2; 2; 18; 7161
2; 2; 19; 7941
2; 2; 20; 16580
2; 2; 21; 20690
2; 2; 22; 4981
2; 2; 23; 5038
2; 2; 24; 5804
2; 2; 25; 3349
2; 2; 26; 8413
2; 2; 27; 34878
2; 2; 28; 4750
2; 2; 29; 6286
2; 2; 30; 5189
2; 2; 31; 5092
2; 2; 32; 1728
2; 2; 33; 5362
2; 2; 34; 6865
2; 2; 35; 17095
2; 2; 36; 22342
2; 2; 37; 6249
2; 2; 38; 2621
2; 2; 39; 32606
2; 2; 40; 0
2; 2; 41; 33346
2; 2; 42; 3223
2; 2; 43; 2699
2; 2; 44; 6498
2; 2; 45; 4579
2; 2; 46; 1726
2; 2; 47; 15767
2; 2; 48; 22184
2; 2; 49; 16908
2; 2; 50; 21343
2; 2; 51; 6771
2; 2; 52; 4782
2; 2; 53; 23596
2; 2; 54; 7492
2; 2; 55; 2500
2; 2; 56; 20215
2; 2; 57; 5209
2; 2; 58; 3140
2; 2; 59; 31267
2; 2; 60; 4746
2; 2; 61; 19836
2; 2; 62; 21967
2; 2; 63; 603
2; 2; 64; 5063
2; 2; 65; 4950
2; 2; 66; 4767
2; 2; 67; 6587
2; 2; 68; 28315
2; 2; 69; 6316
2; 2; 70; 5204
2; 2; 71; 5141
2; 2; 72; 4985
2; 2; 73; 5856
2; 2; 74; 4773
2; 2; 75; 5111
2; 2; 76; 4775
2; 2; 77; 22296
2; 2; 78; 32568
2; 2; 79; 4831
2; 2; 80; 30809
2; 2; 81; 8368
2; 2; 82; 19546
2; 2; 83; 1625
2; 2; 84; 15272
2; 2; 85; 20231
2; 2; 86; 6010
2; 2; 87; 2832
2; 2; 88; 1601
2; 2; 89; 5190
2; 2; 90; 4857
2; 2; 91; 4824
2; 2; 92; 29035
2; 2; 93; 5140
2; 2; 94; 4957
2; 2; 95; 4772
2; 2; 96; 5832
2; 2; 97; 29250
2; 2; 98; 8412
2; 2; 99; 28125
2; 2; 100; 5058
2; 2; 101; 5107
2; 2; 102; 5571
2; 2; 103; 5152
2; 2; 104; 4608
2; 2; 105; 30528
2; 2; 106; 19087
2; 2; 107; 5929
2; 2; 108; 4988
2; 2; 109; 5407
2; 2; 110; 4958
2; 2; 111; 4350
2; 2; 112; 4879
2; 2; 113; 5015
2; 2; 114; 15458
2; 2; 115; 5005
2; 2; 116; 895
2; 2; 117; 4753
2; 2; 118; 2539
2; 2; 119; 6925
2; 2; 120; 4884
2; 2; 121; 5888
2; 2; 122; 5339
2; 2; 123; 15940
2; 2; 124; 1771
2; 2; 125; 15426
2; 2; 126; 1824
2; 2; 127; 1772
2; 2; 128; 4896
2; 2; 129; 1895
2; 2; 130; 32601
2; 2; 131; 2698
2; 2; 132; 5049
2; 2; 133; 4797
2; 2; 134; 7300
2; 2; 135; 1760
2; 2; 136; 5201
2; 2; 137; 2300
2; 2; 138; 25969
2; 2; 139; 33211
2; 2; 140; 4752
2; 2; 141; 34219
2; 2; 142; 5351
2; 2; 143; 15825
2; 2; 144; 4903
2; 2; 145; 5050
2; 2; 146; 4766
2; 2; 147; 6603
2; 2; 148; 7541
2; 2; 149; 32559
2; 2; 150; 5039
2; 2; 151; 34121
2; 2; 152; 7480
2; 2; 153; 1959
2; 2; 154; 17907
2; 2; 155; 6147
2; 2; 156; 8141
2; 2; 157; 3003
2; 2; 158; 28819
2; 2; 159; 34739
2; 2; 160; 31898
2; 2; 161; 31279
2; 2; 162; 4798
2; 2; 163; 34679
2; 2; 164; 1732
2; 2; 165; 5017
2; 2; 166; 6224
2; 2; 167; 0
1; 3; 1; 25188
1; 3; 2; 33666
1; 3; 3; 31661
1; 3; 4; 31663
1; 3; 5; 31658
1; 3; 6; 5542
1; 3; 7; 4907
1; 3; 8; 4800
1; 3; 9; 23810
1; 3; 10; 8365
1; 3; 11; 29175
1; 3; 12; 1378
1; 3; 13; 1669
1; 3; 14; 27100
1; 3; 15; 817
1; 3; 16; 33996
1; 3; 17; 1522
1; 3; 18; 5793
1; 3; 19; 1278
1; 3; 20; 20255
1; 3; 21; 29893
1; 3; 22; 23852
1; 3; 23; 1924
1; 3; 24; 31025
1; 3; 25; 24822
1; 3; 26; 32245
1; 3; 27; 29398
1; 3; 28; 29399
1; 3; 29; 33513
1; 3; 30; 15031
1; 3; 31; 28985
1; 3; 32; 5927
1; 3; 33; 651
1; 3; 34; 18996
1; 3; 35; 7226
1; 3; 36; 1008
1; 3; 37; 32985
1; 3; 38; 658
1; 3; 39; 32950
1; 3; 40; 6813
1; 3; 41; 21839
1; 3; 42; 5762
1; 3; 43; 949
1; 3; 44; 24590
1; 3; 45; 984
1; 3; 46; 26763
1; 3; 47; 5185
1; 3; 48; 1526
1; 3; 49; 950
1; 3; 50; 948
1; 3; 51; 19770
1; 3; 52; 25586
1; 3; 53; 17439
1; 3; 54; 29973
1; 3; 55; 9016
1; 3; 56; 30758
1; 3; 57; 33740
1; 3; 58; 31047
1; 3; 59; 30199
1; 3; 60; 29911
1; 3; 61; 5298
1; 3; 62; 31905
1; 3; 63; 941
1; 3; 64; 962
1; 3; 65; 18715
1; 3; 66; 696
1; 3; 67; 644
1; 3; 68; 964
1; 3; 69; 24119
1; 3; 70; 25743
1; 3; 71; 7205
1; 3; 72; 1005
1; 3; 73; 23982
1; 3; 74; 951
1; 3; 75; 34389
1; 3; 76; 8669
1; 3; 77; 5908
1; 3; 78; 4340
1; 3; 79; 15093
1; 3; 80; 2340
1; 3; 81; 0
1; 3; 82; 21335
1; 3; 83; 25213
1; 3; 84; 30730
1; 3; 85; 24021
1; 3; 86; 5232
1; 3; 87; 26241
1; 3; 88; 2184
1; 3; 89; 4801
1; 3; 90; 6395
1; 3; 91; 8319
1; 3; 92; 5170
1; 3; 93; 5983
1; 3; 94; 5176
1; 3; 95; 5175
1; 3; 96; 4945
1; 3; 97; 5239
1; 3; 98; 2334
1; 3; 99; 8244
1; 3; 100; 5097
1; 3; 101; 4992
1; 3; 102; 23070
1; 3; 103; 4911
1; 3; 104; 32102
1; 3; 105; 30229
1; 3; 106; 5788
1; 3; 107; 30968
1; 3; 108; 32778
1; 3; 109; 20793
1; 3; 110; 4904
1; 3; 111; 576
1; 3; 112; 30710
1; 3; 113; 29895
1; 3; 114; 2314
1; 3; 115; 25195
1; 3; 116; 21701
1; 3; 117; 3046
1; 3; 118; 21276
1; 3; 119; 21807
1; 3; 120; 5221
1; 3; 121; 31023
1; 3; 122; 33425
1; 3; 123; 20621
1; 3; 124; 5093
1; 3; 125; 17262
1; 3; 126; 30875
1; 3; 127; 25860
1; 3; 128; 1888
1; 3; 129; 1995
1; 3; 130; 26054
1; 3; 131; 4838
1; 3; 132; 31548
1; 3; 133; 898
1; 3; 134; 5146
1; 3; 135; 8327
1; 3; 136; 16607
1; 3; 137; 338
1; 3; 138; 4895
1; 3; 139; 4816
1; 3; 140; 30238
1; 3; 141; 6272
1; 3; 142; 1876
1; 3; 143; 1875
1; 3; 144; 5564
1; 3; 145; 5142
1; 3; 146; 31913
1; 3; 147; 6144
1; 3; 148; 5082
1; 3; 149; 16697
1; 3; 150; 6136
1; 3; 151; 26064
1; 3; 152; 5178
1; 3; 153; 1739
1; 3; 154; 4783
1; 3; 155; 1751
1; 3; 156; 8414
1; 3; 157; 5550
1; 3; 158; 0
2; 3; 1; 31020
2; 3; 2; 114
2; 3; 3; 28784
2; 3; 4; 16919
2; 3; 5; 15074
2; 3; 6; 32774
2; 3; 7; 33686
2; 3; 8; 22704
2; 3; 9; 26515
2; 3; 10; 29032
2; 3; 11; 24043
2; 3; 12; 3219
2; 3; 13; 4825
2; 3; 14; 30026
2; 3; 15; 406
2; 3; 16; 5215
2; 3; 17; 4878
2; 3; 18; 972
2; 3; 19; 996
2; 3; 20; 5878
2; 3; 21; 30164
2; 3; 22; 31152
2; 3; 23; 15180
2; 3; 24; 34612
2; 3; 25; 7980
2; 3; 26; 30824
2; 3; 27; 16759
2; 3; 28; 34669
2; 3; 29; 7747
2; 3; 30; 1064
2; 3; 31; 1015
2; 3; 32; 8363
2; 3; 33; 1065
2; 3; 34; 881
2; 3; 35; 27137
2; 3; 36; 29626
2; 3; 37; 934
2; 3; 38; 850
2; 3; 39; 808
2; 3; 40; 1085
2; 3; 41; 1069
2; 3; 42; 844
2; 3; 43; 30382
2; 3; 44; 1223
2; 3; 45; 930
2; 3; 46; 23922
2; 3; 47; 733
2; 3; 48; 18837
2; 3; 49; 8233
2; 3; 50; 32168
2; 3; 51; 34486
2; 3; 52; 7374
2; 3; 53; 22483
2; 3; 54; 7505
2; 3; 55; 508
2; 3; 56; 20412
2; 3; 57; 5473
2; 3; 58; 23880
2; 3; 59; 24047
2; 3; 60; 27465
2; 3; 61; 26414
2; 3; 62; 14930
2; 3; 63; 18835
2; 3; 64; 26243
2; 3; 65; 29647
2; 3; 66; 7610
2; 3; 67; 25908
2; 3; 68; 30157
2; 3; 69; 34544
2; 3; 70; 1518
2; 3; 71; 4319
2; 3; 72; 1241
2; 3; 73; 31588
2; 3; 74; 6260
2; 3; 75; 32096
2; 3; 76; 868
2; 3; 77; 22253
2; 3; 78; 1336
2; 3; 79; 766
2; 3; 80; 6169
2; 3; 81; 6863
2; 3; 82; 2593
2; 3; 83; 1018
2; 3; 84; 8333
2; 3; 85; 1603
2; 3; 86; 34504
2; 3; 87; 1590
2; 3; 88; 3045
2; 3; 89; 26401
2; 3; 90; 0
2; 3; 91; 2688
2; 3; 92; 28899
2; 3; 93; 33849
2; 3; 94; 820
2; 3; 95; 5114
2; 3; 96; 15487
2; 3; 97; 5105
2; 3; 98; 5144
2; 3; 99; 5109
2; 3; 100; 5061
2; 3; 101; 19155
2; 3; 102; 4991
2; 3; 103; 6359
2; 3; 104; 4955
2; 3; 105; 5048
2; 3; 106; 33532
2; 3; 107; 34288
2; 3; 108; 919
2; 3; 109; 34909
2; 3; 110; 1303
2; 3; 111; 747
2; 3; 112; 811
2; 3; 113; 935
2; 3; 114; 1013
2; 3; 115; 34306
2; 3; 116; 7133
2; 3; 117; 33904
2; 3; 118; 883
2; 3; 119; 789
2; 3; 120; 20533
2; 3; 121; 31801
2; 3; 122; 859
2; 3; 123; 4736
2; 3; 124; 1599
2; 3; 125; 1230
2; 3; 126; 1331
2; 3; 127; 1179
2; 3; 128; 23621
2; 3; 129; 885
2; 3; 130; 28702
2; 3; 131; 5344
2; 3; 132; 3322
2; 3; 133; 32711
2; 3; 134; 33070
2; 3; 135; 18720
2; 3; 136; 5297
2; 3; 137; 27958
2; 3; 138; 143
2; 3; 139; 1228
2; 3; 140; 16661
2; 3; 141; 23160
2; 3; 142; 6895
2; 3; 143; 5553
2; 3; 144; 23456
2; 3; 145; 4153
2; 3; 146; 28022
2; 3; 147; 34684
2; 3; 148; 753
2; 3; 149; 18283
2; 3; 150; 1178
2; 3; 151; 0
1; 4; 1; 5729
1; 4; 2; 29730
1; 4; 3; 1407
1; 4; 4; 6809
1; 4; 5; 4763
1; 4; 6; 7953
1; 4; 7; 32702
1; 4; 8; 24120
1; 4; 9; 4780
1; 4; 10; 26079
1; 4; 11; 18
1; 4; 12; 5056
1; 4; 13; 15760
1; 4; 14; 7308
1; 4; 15; 30969
1; 4; 16; 7740
1; 4; 17; 1734
1; 4; 18; 2306
1; 4; 19; 4748
1; 4; 20; 5166
1; 4; 21; 5219
1; 4; 22; 5126
1; 4; 23; 7357
1; 4; 24; 7355
1; 4; 25; 24306
1; 4; 26; 7359
1; 4; 27; 697
1; 4; 28; 31156
1; 4; 29; 18006
1; 4; 30; 29839
1; 4; 31; 204
1; 4; 32; 28198
1; 4; 33; 4454
1; 4; 34; 29744
1; 4; 35; 21094
1; 4; 36; 23955
1; 4; 37; 32109
1; 4; 38; 701
1; 4; 39; 7646
1; 4; 40; 812
1; 4; 41; 956
1; 4; 42; 7009
1; 4; 43; 2741
1; 4; 44; 31608
1; 4; 45; 557
1; 4; 46; 1067
1; 4; 47; 23726
1; 4; 48; 34646
1; 4; 49; 34650
1; 4; 50; 7315
1; 4; 51; 26046
1; 4; 52; 5682
1; 4; 53; 562
1; 4; 54; 2191
1; 4; 55; 8290
1; 4; 56; 1324
1; 4; 57; 526
1; 4; 58; 15674
1; 4; 59; 25505
1; 4; 60; 3115
1; 4; 61; 28546
1; 4; 62; 27932
1; 4; 63; 18716
1; 4; 64; 27934
1; 4; 65; 24163
1; 4; 66; 8409
1; 4; 67; 24164
1; 4; 68; 34331
1; 4; 69; 846
1; 4; 70; 23862
1; 4; 71; 33306
1; 4; 72; 33226
1; 4; 73; 9490
1; 4; 74; 8444
1; 4; 75; 32245
1; 4; 76; 33
1; 4; 77; 31750
1; 4; 78; 0
1; 4; 79; 2188
1; 4; 80; 7472
1; 4; 81; 5794
1; 4; 82; 17733
1; 4; 83; 16067
1; 4; 84; 15958
1; 4; 85; 14927
1; 4; 86; 4318
1; 4; 87; 24330
1; 4; 88; 18963
1; 4; 89; 6321
1; 4; 90; 5773
1; 4; 91; 577
1; 4; 92; 32386
1; 4; 93; 6064
1; 4; 94; 8699
1; 4; 95; 8942
1; 4; 96; 2840
1; 4; 97; 6759
1; 4; 98; 8492
1; 4; 99; 33991
1; 4; 100; 21147
1; 4; 101; 6255
1; 4; 102; 7867
1; 4; 103; 932
1; 4; 104; 0
2; 4; 1; 358
2; 4; 2; 33236
2; 4; 3; 34672
2; 4; 4; 2839
2; 4; 5; 28495
2; 4; 6; 4842
2; 4; 7; 1594
2; 4; 8; 2836
2; 4; 9; 4524
2; 4; 10; 24528
2; 4; 11; 8202
2; 4; 12; 24180
2; 4; 13; 25920
2; 4; 14; 30375
2; 4; 15; 1934
2; 4; 16; 537
2; 4; 17; 33947
2; 4; 18; 573
2; 4; 19; 1517
2; 4; 20; 2740
2; 4; 21; 25262
2; 4; 22; 622
2; 4; 23; 7237
2; 4; 24; 4354
2; 4; 25; 6248
2; 4; 26; 768
2; 4; 27; 7714
2; 4; 28; 6478
2; 4; 29; 23155
2; 4; 30; 25776
2; 4; 31; 34199
2; 4; 32; 7618
2; 4; 33; 7072
2; 4; 34; 30815
2; 4; 35; 30814
2; 4; 36; 2862
2; 4; 37; 27124
2; 4; 38; 538
2; 4; 39; 30411
2; 4; 40; 33976
2; 4; 41; 7437
2; 4; 42; 23795
2; 4; 43; 32127
2; 4; 44; 1720
2; 4; 45; 15631
2; 4; 46; 2212
2; 4; 47; 34593
2; 4; 48; 5303
2; 4; 49; 28061
2; 4; 50; 7040
2; 4; 51; 2259
2; 4; 52; 620
2; 4; 53; 449
2; 4; 54; 7314
2; 4; 55; 6955
2; 4; 56; 7316
2; 4; 57; 8201
2; 4; 58; 5264
2; 4; 59; 7730
2; 4; 60; 1155
2; 4; 61; 31188
2; 4; 62; 7011
2; 4; 63; 22825
2; 4; 64; 624
2; 4; 65; 1017
2; 4; 66; 32876
2; 4; 67; 33206
2; 4; 68; 1583
2; 4; 69; 32300
2; 4; 70; 19375
2; 4; 71; 8234
2; 4; 72; 5229
2; 4; 73; 1000
2; 4; 74; 574
2; 4; 75; 34374
2; 4; 76; 4337
2; 4; 77; 1213
2; 4; 78; 783
2; 4; 79; 7791
2; 4; 80; 33840
2; 4; 81; 25584
2; 4; 82; 33781
2; 4; 83; 2652
2; 4; 84; 1063
2; 4; 85; 1174
2; 4; 86; 997
2; 4; 87; 23702
2; 4; 88; 4358
2; 4; 89; 853
2; 4; 90; 6139
2; 4; 91; 2728
2; 4; 92; 5791
2; 4; 93; 0
2; 4; 94; 34762
2; 4; 95; 4858
2; 4; 96; 661
2; 4; 97; 1188
2; 4; 98; 1602
2; 4; 99; 2456
2; 4; 100; 7097
2; 4; 101; 31483
2; 4; 102; 30657
2; 4; 103; 7430
2; 4; 104; 3295
2; 4; 105; 33827
2; 4; 106; 1272
2; 4; 107; 31961
2; 4; 108; 26862
2; 4; 109; 26706
2; 4; 110; 33926
2; 4; 111; 933
2; 4; 112; 1506
2; 4; 113; 6654
2; 4; 114; 20419
2; 4; 115; 2714
2; 4; 116; 751
2; 4; 117; 1083
2; 4; 118; 1267
2; 4; 119; 1255
2; 4; 120; 3134
2; 4; 121; 17541
2; 4; 122; 1254
2; 4; 123; 891
2; 4; 124; 34050
2; 4; 125; 1268
2; 4; 126; 5036
2; 4; 127; 29885
2; 4; 128; 30149
2; 4; 129; 1247
2; 4; 130; 1246
2; 4; 131; 18887
2; 4; 132; 15945
2; 4; 133; 4779
2; 4; 134; 23106
2; 4; 135; 16673
2; 4; 136; 5792
2; 4; 137; 33002
2; 4; 138; 3330
2; 4; 139; 32079
2; 4; 140; 28007
2; 4; 141; 836
2; 4; 142; 20453
2; 4; 143; 20457
2; 4; 144; 205
2; 4; 145; 203
2; 4; 146; 24322
2; 4; 147; 29204
2; 4; 148; 6912
2; 4; 149; 33954
2; 4; 150; 4367
2; 4; 151; 30242
2; 4; 152; 0
1; 5; 1; 33666
1; 5; 2; 23728
1; 5; 3; 5226
1; 5; 4; 6587
1; 5; 5; 4851
1; 5; 6; 5131
1; 5; 7; 31663
1; 5; 8; 31661
1; 5; 9; 31658
1; 5; 10; 4974
1; 5; 11; 5080
1; 5; 12; 32946
1; 5; 13; 8607
1; 5; 14; 31469
1; 5; 15; 767
1; 5; 16; 32562
1; 5; 17; 25248
1; 5; 18; 552
